Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,CouncilCount,Price_per_sqm
Ivanhoe,5/19 Livingstone St,2,u,690000.0,S,Barry,15/10/2016,7.9,3079.0,2.0,1.0,1.0,103.0,83.0,1970.0,Abbotsford,-37.7671,145.0408,Eastern Metropolitan,5549.0,627,8313.253012048193
Ivanhoe,3/16 Elphin St,1,u,420000.0,SP,Miles,16/04/2016,7.9,3079.0,1.0,1.0,1.0,55.0,70.0,1970.0,Abbotsford,-37.7772,145.0414,Eastern Metropolitan,5549.0,627,6000.0
Ivanhoe,5/125 Locksley Rd,2,u,460000.0,VB,Fletchers,16/04/2016,7.9,3079.0,2.0,0.0,0.0,0.0,58.0,1970.0,Abbotsford,-37.7662,145.0516,Eastern Metropolitan,5549.0,627,7931.0344827586205
Ivanhoe,5/14 Athelstane Gr,2,u,500000.0,PI,Ray,19/11/2016,7.9,3079.0,2.0,1.0,1.0,71.0,70.0,1960.0,Abbotsford,-37.7634,145.0406,Eastern Metropolitan,5549.0,627,7142.857142857143
Ivanhoe,1/100 St Elmo Rd,2,u,450000.0,S,Miles,19/11/2016,7.9,3079.0,2.0,1.0,1.0,0.0,58.0,1970.0,Abbotsford,-37.759,145.047,Eastern Metropolitan,5549.0,627,7758.620689655172
Ivanhoe,2/53 Norman St,2,u,845000.0,S,Miles,22/08/2016,7.9,3079.0,2.0,2.0,2.0,147.0,83.0,1980.0,Abbotsford,-37.7679,145.0467,Eastern Metropolitan,5549.0,627,10180.722891566265
Ivanhoe,3/67 Livingstone St,2,u,630000.0,S,RT,24/09/2016,7.9,3079.0,2.0,1.0,1.0,199.0,83.0,1980.0,Abbotsford,-37.7666,145.0356,Eastern Metropolitan,5549.0,627,7590.361445783133
Ivanhoe,3/14 Merton St,1,u,421000.0,SP,Nelson,24/09/2016,7.9,3079.0,1.0,1.0,1.0,0.0,58.0,1992.0,Abbotsford,-37.7753,145.0419,Eastern Metropolitan,5549.0,627,7258.620689655172
Ivanhoe,7/3 Kenilworth Pde,3,u,650000.0,PI,Barry,28/08/2016,7.9,3079.0,3.0,2.0,2.0,0.0,96.0,2000.0,Abbotsford,-37.7694,145.0406,Eastern Metropolitan,5549.0,627,6770.833333333333
Ivanhoe,2/29 St Elmo Rd,1,u,385000.0,SP,hockingstuart,30/07/2016,7.9,3079.0,1.0,1.0,1.0,0.0,58.0,1970.0,Abbotsford,-37.7638,145.0458,Eastern Metropolitan,5549.0,627,6637.931034482759
Ivanhoe,2/24 Abbotsford Gr,3,u,1110000.0,S,Miles,20/05/2017,7.9,3079.0,3.0,2.0,1.0,366.0,83.0,1975.0,Abbotsford,-37.7701,145.0385,Eastern Metropolitan,5549.0,627,13373.493975903615
Ivanhoe,3/40 Magnolia Rd,3,u,880000.0,VB,Barry,8/07/2017,7.8,3079.0,3.0,2.0,1.0,252.0,83.0,1980.0,Abbotsford,-37.75842,145.05075,Eastern Metropolitan,5549.0,627,10602.409638554216
Ivanhoe East,3/36 Wilfred Rd,3,u,1260000.0,S,Miles,10/12/2016,9.0,3079.0,3.0,2.0,2.0,356.0,99.6,1998.0,Abbotsford,-37.7749,145.0568,Eastern Metropolitan,1554.0,627,12650.602409638555
Ivanhoe East,11/33 Carmichael St,2,u,485000.0,S,Miles,13/08/2016,9.0,3079.0,2.0,1.0,1.0,0.0,99.6,1960.0,Abbotsford,-37.7699,145.0581,Eastern Metropolitan,1554.0,627,4869.477911646587
Ivanhoe East,3/204 The Boulevard,1,u,405000.0,S,Miles,28/08/2016,9.0,3079.0,1.0,1.0,1.0,0.0,99.6,1960.0,Abbotsford,-37.7767,145.0543,Eastern Metropolitan,1554.0,627,4066.265060240964
Ivanhoe East,2/3 Rotherwood Rd,2,u,535000.0,S,Nelson,3/06/2017,7.8,3079.0,2.0,1.0,1.0,0.0,99.6,1960.0,Abbotsford,-37.77127,145.0499,Eastern Metropolitan,1554.0,627,5371.485943775101
Lower Plenty,4/38 Alma St,2,u,650000.0,PI,Morrison,27/05/2017,14.6,3093.0,2.0,2.0,2.0,248.0,120.0,1995.0,Abbotsford,-37.72473,145.11657,Eastern Metropolitan,1624.0,627,5416.666666666667
Lower Plenty,1/29 Main Rd,2,u,420000.0,VB,Fletchers,12/08/2017,14.6,3093.0,2.0,1.0,1.0,119.0,120.0,1970.0,Abbotsford,-37.72861,145.109,Eastern Metropolitan,1624.0,627,3500.0
Montmorency,4/435 Main Rd,3,u,569000.0,S,Nelson,3/06/2017,16.2,3094.0,3.0,1.0,2.0,280.0,105.6,1987.0,Abbotsford,-37.73103,145.13404,Eastern Metropolitan,3891.0,627,5388.257575757576
Rosanna,2/236 Lower Plenty Rd,3,u,560000.0,VB,Miles,7/05/2016,11.4,3084.0,3.0,1.0,1.0,213.0,112.0,2000.0,Abbotsford,-37.7386,145.0733,Eastern Metropolitan,3540.0,627,5000.0
Rosanna,5/37 Grandview Gr,2,u,633000.0,S,Miles,14/05/2016,11.4,3084.0,3.0,1.0,1.0,210.0,112.0,2000.0,Abbotsford,-37.7417,145.0613,Eastern Metropolitan,3540.0,627,5651.785714285715
Rosanna,3/201 Rosanna Rd,3,u,600000.0,S,Miles,14/05/2016,11.4,3084.0,3.0,2.0,2.0,169.0,96.0,2010.0,Abbotsford,-37.7415,145.0726,Eastern Metropolitan,3540.0,627,6250.0
Rosanna,3/81 Lower Plenty Rd,2,u,635000.0,PI,Fletchers,18/03/2017,11.4,3084.0,2.0,1.0,1.0,203.0,112.0,2000.0,Abbotsford,-37.7432,145.0631,Eastern Metropolitan,3540.0,627,5669.642857142857
Rosanna,4/37 Grandview Gr,3,u,780000.0,S,Miles,25/02/2017,11.4,3084.0,3.0,1.0,2.0,239.0,112.0,2000.0,Abbotsford,-37.7417,145.061,Eastern Metropolitan,3540.0,627,6964.285714285715
Rosanna,4/32 Lower Plenty Rd,2,u,618000.0,S,Miles,27/11/2016,11.4,3084.0,2.0,1.0,1.0,151.0,96.0,1980.0,Abbotsford,-37.7458,145.0609,Eastern Metropolitan,3540.0,627,6437.5
Rosanna,6/3 Prospect Rd,2,u,452000.0,S,Nelson,28/08/2016,11.4,3084.0,2.0,1.0,1.0,0.0,96.0,1965.0,Abbotsford,-37.7458,145.0659,Eastern Metropolitan,3540.0,627,4708.333333333333
Rosanna,7/4 Banyule Rd,2,u,615000.0,S,Miles,29/04/2017,11.4,3084.0,2.0,1.0,1.0,190.0,105.0,1980.0,Abbotsford,-37.7437,145.0729,Eastern Metropolitan,3540.0,627,5857.142857142857
Rosanna,1/64 Lower Plenty Rd,2,u,675000.0,S,Miles,3/06/2017,8.9,3084.0,2.0,1.0,1.0,247.0,112.0,2000.0,Abbotsford,-37.74427,145.06293,Eastern Metropolitan,3540.0,627,6026.785714285715
Viewbank,3/23 Christine St,2,u,556000.0,S,Ray,3/12/2016,13.8,3084.0,2.0,1.0,1.0,195.0,90.0,1995.0,Abbotsford,-37.7405,145.0876,Eastern Metropolitan,2698.0,627,6177.777777777777
Viewbank,16/86 Graham Rd,2,u,555000.0,SP,Miles,10/12/2016,13.8,3084.0,2.0,1.0,2.0,197.0,90.0,1980.0,Abbotsford,-37.7393,145.0806,Eastern Metropolitan,2698.0,627,6166.666666666667
Viewbank,10/86 Graham Rd,2,u,546000.0,S,Miles,12/11/2016,13.8,3084.0,2.0,1.0,1.0,177.0,100.0,1975.0,Abbotsford,-37.7388,145.08100000000005,Eastern Metropolitan,2698.0,627,5460.0
Viewbank,5/367 Lower Plenty Rd,3,u,440000.0,SP,Barry,16/07/2016,13.8,3084.0,3.0,1.0,1.0,416.0,90.0,1980.0,Abbotsford,-37.7321,145.0828,Eastern Metropolitan,2698.0,627,4888.888888888889
Watsonia,1/18 Leafield St,3,u,537000.0,S,Barry,14/05/2016,14.9,3087.0,3.0,1.0,2.0,327.0,95.0,1960.0,Abbotsford,-37.7125,145.0768,Northern Metropolitan,2329.0,627,5652.631578947368
Watsonia,2/5 Marilyn Ct,3,u,549000.0,S,Darren,27/06/2016,14.9,3087.0,3.0,1.0,1.0,0.0,89.0,1980.0,Abbotsford,-37.7141,145.0754,Northern Metropolitan,2329.0,627,6168.539325842697
Watsonia,1/6 Wattle Dr,2,u,342500.0,S,Miles,27/11/2016,14.9,3087.0,2.0,1.0,1.0,0.0,89.0,1980.0,Abbotsford,-37.7167,145.0807,Northern Metropolitan,2329.0,627,3848.3146067415732
Watsonia,2/63 Devonshire Rd,2,u,604000.0,S,Ray,15/07/2017,14.5,3087.0,2.0,1.0,1.0,151.0,98.0,2007.0,Abbotsford,-37.71298,145.08115,Northern Metropolitan,2329.0,627,6163.265306122449
Watsonia,1/34 Longmuir Rd,2,u,655000.0,S,Darren,15/07/2017,14.5,3087.0,2.0,1.0,1.0,298.0,98.0,1975.0,Abbotsford,-37.71098,145.08926,Northern Metropolitan,2329.0,627,6683.673469387755
Watsonia,2/10 Powley Pde,2,u,686000.0,S,Darren,29/07/2017,14.5,3087.0,2.0,1.0,1.0,169.0,98.0,2007.0,Abbotsford,-37.71607,145.07884,Northern Metropolitan,2329.0,627,7000.0
Black Rock,1/565 Balcombe Rd,2,u,767000.0,SP,Chisholm,3/06/2017,17.3,3193.0,2.0,1.0,2.0,206.0,88.0,1970.0,Aberfeldie,-37.97614,145.02014,Southern Metropolitan,2866.0,541,8715.90909090909
Black Rock,6/56 Red Bluff St,2,u,879000.0,S,Hodges,17/06/2017,17.3,3193.0,2.0,1.0,1.0,0.0,88.0,1970.0,Aberfeldie,-37.96341,145.01735,Southern Metropolitan,2866.0,541,9988.636363636364
Black Rock,2/59 Iona St,2,u,623500.0,SA,Buxton,27/05/2017,17.3,3193.0,2.0,1.0,1.0,159.0,88.0,1970.0,Aberfeldie,-37.97363,145.02302,Southern Metropolitan,2866.0,541,7085.227272727273
Black Rock,5/323 Beach Rd,2,u,600000.0,S,Hodges,29/07/2017,17.3,3193.0,2.0,1.0,1.0,0.0,74.0,1960.0,Aberfeldie,-37.97853,145.0175,Southern Metropolitan,2866.0,541,8108.108108108108
Brighton,2/26 Pearson St,2,u,536000.0,SP,Hodges,3/12/2016,11.2,3186.0,2.0,1.0,2.0,0.0,70.0,1970.0,Aberfeldie,-37.9081,145.0043,Southern Metropolitan,10579.0,541,7657.142857142857
Brighton,1/137 Cole St,2,u,1300000.0,S,hockingstuart,4/03/2017,11.2,3186.0,2.0,2.0,1.0,244.0,92.0,2000.0,Aberfeldie,-37.8954,145.0026,Southern Metropolitan,10579.0,541,14130.434782608696
Brighton,1/112 Roslyn St,2,u,1300000.0,S,Nick,4/03/2017,11.2,3186.0,2.0,2.0,2.0,329.0,132.0,1940.0,Aberfeldie,-37.9172,145.004,Southern Metropolitan,10579.0,541,9848.484848484848
Brighton,3/78 William St,2,u,800000.0,S,Hodges,4/06/2016,11.2,3186.0,2.0,1.0,1.0,90.0,74.0,1960.0,Aberfeldie,-37.9122,145.0038,Southern Metropolitan,10579.0,541,10810.81081081081
Brighton,4/149 Church St,2,u,892500.0,S,Nick,7/05/2016,11.2,3186.0,2.0,1.0,2.0,232.0,92.0,1970.0,Aberfeldie,-37.9157,144.9973,Southern Metropolitan,10579.0,541,9701.08695652174
Brighton,105/103 Bay St,2,u,620000.0,S,Gary,7/11/2016,11.2,3186.0,2.0,2.0,1.0,0.0,74.0,2013.0,Aberfeldie,-37.9042,144.9954,Southern Metropolitan,10579.0,541,8378.378378378378
Brighton,30a Rooding St,2,u,985000.0,PI,Marshall,7/11/2016,11.2,3186.0,2.0,1.0,1.0,611.0,132.0,1940.0,Aberfeldie,-37.9039,145.0009,Southern Metropolitan,10579.0,541,7462.121212121212
Brighton,1/17 Tennyson St,2,u,700000.0,PI,RT,8/10/2016,11.2,3186.0,2.0,1.0,1.0,0.0,80.0,1952.0,Aberfeldie,-37.9225,144.9891,Southern Metropolitan,10579.0,541,8750.0
Brighton,2/42 Grosvenor St,2,u,590000.0,S,J,10/09/2016,11.2,3186.0,2.0,1.0,1.0,0.0,80.0,1950.0,Aberfeldie,-37.9097,144.9914,Southern Metropolitan,10579.0,541,7375.0
Brighton,3/24 South Rd,3,u,1602000.0,S,RT,10/12/2016,11.2,3186.0,3.0,2.0,2.0,328.0,132.0,1940.0,Aberfeldie,-37.9288,144.9954,Southern Metropolitan,10579.0,541,12136.363636363636
Brighton,6/4 Dudley St,2,u,1300000.0,PI,Greg,11/02/2017,11.2,3186.0,2.0,2.0,2.0,0.0,104.0,2013.0,Aberfeldie,-37.9012,144.9878,Southern Metropolitan,10579.0,541,12500.0
Brighton,1/16 Black St,2,u,1100000.0,S,Buxton,12/11/2016,11.2,3186.0,2.0,1.0,2.0,0.0,85.0,1935.0,Aberfeldie,-37.9131,144.995,Southern Metropolitan,10579.0,541,12941.176470588236
Brighton,8/42 Grosvenor St,2,u,575000.0,S,Buxton,12/11/2016,11.2,3186.0,2.0,1.0,1.0,0.0,80.0,1950.0,Aberfeldie,-37.9097,144.9914,Southern Metropolitan,10579.0,541,7187.5
Brighton,4/23 South Rd,3,u,1266000.0,S,Hodges,13/08/2016,11.2,3186.0,3.0,1.0,2.0,277.0,116.0,1950.0,Aberfeldie,-37.9268,144.991,Southern Metropolitan,10579.0,541,10913.793103448275
Brighton,1/105 Cochrane St,3,u,826000.0,S,Biggin,14/05/2016,11.2,3186.0,3.0,1.0,2.0,119.0,75.0,1975.0,Aberfeldie,-37.8958,144.9994,Southern Metropolitan,10579.0,541,11013.333333333334
Brighton,1/191 New St,2,u,900000.0,S,Nick,14/05/2016,11.2,3186.0,2.0,2.0,1.0,118.0,75.0,1970.0,Aberfeldie,-37.914,144.9914,Southern Metropolitan,10579.0,541,12000.0
Brighton,6/138 New St,1,u,375000.0,S,hockingstuart,15/10/2016,11.2,3186.0,1.0,1.0,1.0,0.0,40.0,1965.0,Aberfeldie,-37.9181,144.993,Southern Metropolitan,10579.0,541,9375.0
Brighton,8/35 Normanby St,2,u,756000.0,S,Buxton,15/10/2016,11.2,3186.0,2.0,1.0,1.0,0.0,80.0,1920.0,Aberfeldie,-37.9112,144.9909,Southern Metropolitan,10579.0,541,9450.0
Brighton,2/61 Black St,2,u,800000.0,VB,hockingstuart,16/04/2016,11.2,3186.0,2.0,1.0,1.0,131.0,75.0,1965.0,Aberfeldie,-37.9164,145.0002,Southern Metropolitan,10579.0,541,10666.666666666666
Brighton,1/12 Burrows St,2,u,905500.0,S,Buxton,16/07/2016,11.2,3186.0,2.0,1.0,1.0,122.0,75.0,1975.0,Aberfeldie,-37.9188,144.9942,Southern Metropolitan,10579.0,541,12073.333333333334
Brighton,4/14 Brickwood St,2,u,858000.0,S,Marshall,18/03/2017,11.2,3186.0,2.0,1.0,1.0,107.0,75.0,1950.0,Aberfeldie,-37.8958,144.9982,Southern Metropolitan,10579.0,541,11440.0
Brighton,5/18 William St,3,u,1005000.0,SP,hockingstuart,19/11/2016,11.2,3186.0,3.0,1.0,1.0,0.0,80.0,1970.0,Aberfeldie,-37.909,145.0005,Southern Metropolitan,10579.0,541,12562.5
Brighton,10/32 Loller St,2,u,610000.0,S,RT,22/05/2016,11.2,3186.0,2.0,1.0,1.0,0.0,75.0,2005.0,Aberfeldie,-37.9156,145.0013,Southern Metropolitan,10579.0,541,8133.333333333333
Brighton,3/61 Martin St,3,u,880000.0,S,hockingstuart,22/05/2016,11.2,3186.0,3.0,1.0,1.0,138.0,75.0,1965.0,Aberfeldie,-37.896,144.9957,Southern Metropolitan,10579.0,541,11733.333333333334
Brighton,5/22 Well St,2,u,737000.0,S,Nick,22/05/2016,11.2,3186.0,3.0,1.0,1.0,106.0,75.0,1975.0,Aberfeldie,-37.9159,144.9936,Southern Metropolitan,10579.0,541,9826.666666666666
Brighton,48 Were St,3,u,1250000.0,S,Marshall,22/08/2016,11.2,3186.0,3.0,2.0,0.0,0.0,74.0,1975.0,Aberfeldie,-37.9249,144.9928,Southern Metropolitan,10579.0,541,16891.891891891893
Brighton,3/18 William St,3,u,835000.0,PI,Marshall,22/08/2016,11.2,3186.0,3.0,2.0,1.0,0.0,109.0,2013.0,Aberfeldie,-37.909,145.0005,Southern Metropolitan,10579.0,541,7660.5504587155965
Brighton,4/95 Wilson St,2,u,760000.0,PI,Hodges,25/02/2017,11.2,3186.0,2.0,1.0,2.0,0.0,70.0,2005.0,Aberfeldie,-37.914,145.003,Southern Metropolitan,10579.0,541,10857.142857142857
Brighton,6/30 Boxshall St,2,u,850000.0,PI,Buxton,27/11/2016,11.2,3186.0,2.0,1.0,1.0,0.0,80.0,1935.0,Aberfeldie,-37.9116,144.9978,Southern Metropolitan,10579.0,541,10625.0
Brighton,3/198 Church St,1,u,671000.0,S,Buxton,27/11/2016,11.2,3186.0,1.0,1.0,1.0,70.0,74.0,1980.0,Aberfeldie,-37.9194,145.0003,Southern Metropolitan,10579.0,541,9067.567567567568
Brighton,6c Lindsay St,3,u,1620000.0,S,Buxton,27/11/2016,11.2,3186.0,3.0,2.0,2.0,231.0,92.0,1970.0,Aberfeldie,-37.9121,144.9953,Southern Metropolitan,10579.0,541,17608.695652173912
Brighton,23a Chelsea St,3,u,1352500.0,S,hockingstuart,28/08/2016,11.2,3186.0,2.0,2.0,1.0,280.0,110.0,1993.0,Aberfeldie,-37.91,144.989,Southern Metropolitan,10579.0,541,12295.454545454546
Brighton,3/136 New St,3,u,1392000.0,S,hockingstuart,13/05/2017,11.2,3186.0,3.0,2.0,1.0,188.0,92.0,1970.0,Aberfeldie,-37.9181,144.9933,Southern Metropolitan,10579.0,541,15130.434782608696
Brighton,1/21 Brickwood St,2,u,1002500.0,S,hockingstuart,20/05/2017,11.2,3186.0,2.0,1.0,1.0,118.0,75.0,1975.0,Aberfeldie,-37.8953,144.9974,Southern Metropolitan,10579.0,541,13366.666666666666
Brighton,3/12 Wellington St,3,u,1221000.0,S,Nick,22/04/2017,11.2,3186.0,3.0,2.0,2.0,0.0,109.0,1975.0,Aberfeldie,-37.9163,144.9901,Southern Metropolitan,10579.0,541,11201.834862385322
Brighton,2/149 Carpenter St,3,u,1336000.0,S,hockingstuart,3/06/2017,10.5,3186.0,3.0,2.0,1.0,249.0,92.0,2000.0,Aberfeldie,-37.90597,145.00208,Southern Metropolitan,10579.0,541,14521.739130434782
Brighton,18/4 Dudley St,2,u,1400000.0,PI,Hodges,3/06/2017,10.5,3186.0,2.0,2.0,2.0,0.0,104.0,2011.0,Aberfeldie,-37.90115,144.98776,Southern Metropolitan,10579.0,541,13461.538461538461
Brighton,6/76 Whyte St,3,u,897000.0,S,Buxton,3/06/2017,10.5,3186.0,3.0,1.0,1.0,164.0,75.0,1970.0,Aberfeldie,-37.92109,145.00088,Southern Metropolitan,10579.0,541,11960.0
Brighton,2/14 Brickwood St,2,u,855000.0,PI,Buxton,17/06/2017,10.5,3186.0,2.0,1.0,1.0,106.0,75.0,1975.0,Aberfeldie,-37.89571,144.99796,Southern Metropolitan,10579.0,541,11400.0
Brighton,2/58 North Rd,3,u,1410000.0,S,Nick,17/06/2017,10.5,3186.0,3.0,2.0,2.0,257.0,116.0,2000.0,Aberfeldie,-37.89886,144.99462,Southern Metropolitan,10579.0,541,12155.172413793103
Brighton,1/18 William St,3,u,1370000.0,S,Hodges,27/05/2017,10.5,3186.0,3.0,1.0,2.0,0.0,109.0,1960.0,Aberfeldie,-37.90899,145.00046,Southern Metropolitan,10579.0,541,12568.80733944954
Brighton,10/32 Outer Cr,3,u,1180000.0,VB,Buxton,8/07/2017,10.5,3186.0,3.0,2.0,2.0,0.0,109.0,2011.0,Aberfeldie,-37.90542,144.99817,Southern Metropolitan,10579.0,541,10825.688073394496
Brighton,4/170 Church St,3,u,1296000.0,S,Biggin,12/08/2017,10.5,3186.0,3.0,1.0,2.0,0.0,109.0,1970.0,Aberfeldie,-37.91733,144.99747,Southern Metropolitan,10579.0,541,11889.908256880733
Brighton,37/18 Cochrane St,1,u,290000.0,PI,Greg,15/07/2017,10.5,3186.0,1.0,1.0,1.0,0.0,35.0,1960.0,Aberfeldie,-37.9041,144.9993,Southern Metropolitan,10579.0,541,8285.714285714286
Brighton,6/105 Cochrane St,2,u,845000.0,SP,Buxton,29/07/2017,10.5,3186.0,2.0,1.0,1.0,100.0,110.0,1960.0,Aberfeldie,-37.89569,144.99881000000005,Southern Metropolitan,10579.0,541,7681.818181818182
Brighton,7/138 New St,1,u,495000.0,S,Nick,29/07/2017,10.5,3186.0,1.0,1.0,1.0,0.0,35.0,1970.0,Aberfeldie,-37.91814,144.99297,Southern Metropolitan,10579.0,541,14142.857142857143
Brighton,6/30 Roslyn St,2,u,760000.0,PI,Marshall,29/07/2017,10.5,3186.0,2.0,1.0,1.0,138.0,75.0,1980.0,Aberfeldie,-37.92545,145.00277,Southern Metropolitan,10579.0,541,10133.333333333334
Brighton East,5/29 Pine St,2,u,700000.0,PI,hockingstuart,3/12/2016,10.7,3187.0,2.0,1.0,1.0,0.0,82.0,1950.0,Aberfeldie,-37.9195,145.0067,Southern Metropolitan,6938.0,541,8536.585365853658
Brighton East,1/383 South Rd,2,u,750000.0,SP,Buxton,3/12/2016,10.7,3187.0,2.0,1.0,3.0,305.0,34.0,1970.0,Aberfeldie,-37.9318,145.0293,Southern Metropolitan,6938.0,541,22058.823529411766
Brighton East,16/373 South Rd,2,u,775000.0,S,Buxton,7/11/2016,10.7,3187.0,2.0,1.0,1.0,112.0,90.0,1960.0,Aberfeldie,-37.9306,145.0284,Southern Metropolitan,6938.0,541,8611.111111111111
Brighton East,2/19 Hemming St,3,u,880000.0,S,Buxton,11/02/2017,10.7,3187.0,3.0,2.0,2.0,304.0,34.0,1990.0,Aberfeldie,-37.9308,145.0316,Southern Metropolitan,6938.0,541,25882.352941176472
Brighton East,2/5 Camperdown St,2,u,905000.0,S,Hodges,15/10/2016,10.7,3187.0,2.0,1.0,2.0,189.0,93.0,1980.0,Aberfeldie,-37.9172,145.0072,Southern Metropolitan,6938.0,541,9731.182795698925
Brighton East,7/87 Thomas St,2,u,770000.0,S,Hodges,18/03/2017,10.7,3187.0,2.0,1.0,2.0,157.0,101.0,1970.0,Aberfeldie,-37.911,145.0236,Southern Metropolitan,6938.0,541,7623.762376237623
Brighton East,6/141 Centre Rd,1,u,340000.0,VB,Buxton,25/02/2017,10.7,3187.0,1.0,1.0,1.0,0.0,57.0,1950.0,Aberfeldie,-37.9164,145.0228,Southern Metropolitan,6938.0,541,5964.912280701755
Brighton East,3/127 Dendy St,2,u,692000.0,S,Buxton,26/07/2016,10.7,3187.0,2.0,1.0,1.0,74.0,66.0,1960.0,Aberfeldie,-37.9207,145.0079,Southern Metropolitan,6938.0,541,10484.848484848484
Brighton East,2/33 Cluden St,2,u,903000.0,S,Hodges,27/11/2016,10.7,3187.0,2.0,1.0,1.0,171.0,101.0,1970.0,Aberfeldie,-37.9125,145.0114,Southern Metropolitan,6938.0,541,8940.594059405941
Brighton East,3/44 Union St,2,u,750000.0,S,Buxton,28/05/2016,10.7,3187.0,2.0,1.0,1.0,227.0,93.0,1980.0,Aberfeldie,-37.9085,145.0129,Southern Metropolitan,6938.0,541,8064.5161290322585
Brighton East,3/23 Walstab St,3,u,1245000.0,S,Buxton,28/05/2016,10.7,3187.0,3.0,2.0,1.0,227.0,93.0,1998.0,Aberfeldie,-37.9191,145.0074,Southern Metropolitan,6938.0,541,13387.09677419355
Brighton East,1/373 South Rd,3,u,725000.0,S,Buxton,8/04/2017,10.7,3187.0,3.0,1.0,1.0,137.0,90.0,1960.0,Aberfeldie,-37.9319,145.0282,Southern Metropolitan,6938.0,541,8055.555555555556
Brighton East,4/25 Cluden St,2,u,910000.0,S,Woodards,13/05/2017,10.7,3187.0,2.0,1.0,3.0,238.0,106.0,1980.0,Aberfeldie,-37.9126,145.0105,Southern Metropolitan,6938.0,541,8584.905660377359
Brighton East,1/3 Gleniffer Av,2,u,585000.0,PI,Buxton,8/07/2017,10.3,3187.0,2.0,1.0,1.0,0.0,82.0,1950.0,Aberfeldie,-37.93171,145.03041000000005,Southern Metropolitan,6938.0,541,7134.1463414634145
Brighton East,3/87 Thomas St,2,u,890000.0,S,Hodges,12/08/2017,10.3,3187.0,2.0,1.0,2.0,275.0,106.0,1970.0,Aberfeldie,-37.91106,145.02393999999995,Southern Metropolitan,6938.0,541,8396.22641509434
Brighton East,1/9 Binnie St,2,u,817500.0,S,Buxton,3/09/2017,10.3,3187.0,2.0,1.0,1.0,111.0,95.0,1960.0,Aberfeldie,-37.92416,145.00658,Southern Metropolitan,6938.0,541,8605.263157894737
Cheltenham,4/3 MacKenzie St,2,u,425000.0,S,Purplebricks,1/07/2017,17.9,3192.0,2.0,1.0,1.0,0.0,89.2,1970.0,Aberfeldie,-37.97143,145.05219,Southern Metropolitan,9758.0,541,4764.57399103139
Hampton,1/30 Grenville St,2,u,895000.0,S,hockingstuart,3/09/2016,13.7,3188.0,2.0,1.0,1.0,228.0,87.0,1975.0,Aberfeldie,-37.9355,145.0008,Southern Metropolitan,5454.0,541,10287.356321839081
Hampton,6/334 Hampton St,2,u,587000.0,S,Ray,3/09/2016,13.7,3188.0,2.0,1.0,1.0,0.0,74.0,1975.0,Aberfeldie,-37.9419,145.0019,Southern Metropolitan,5454.0,541,7932.4324324324325
Hampton,8/121 Thomas St,2,u,802000.0,SP,Buxton,3/12/2016,13.7,3188.0,2.0,1.0,1.0,0.0,85.0,1965.0,Aberfeldie,-37.939,145.0137,Southern Metropolitan,5454.0,541,9435.29411764706
Hampton,1/88 Fewster Rd,2,u,680000.0,VB,Buxton,4/03/2017,13.7,3188.0,2.0,1.0,2.0,0.0,78.0,1965.0,Aberfeldie,-37.939,145.0219,Southern Metropolitan,5454.0,541,8717.948717948719
Hampton,3/46 Fewster Rd,2,u,760000.0,S,hockingstuart,6/08/2016,13.7,3188.0,2.0,1.0,1.0,90.0,86.0,1985.0,Aberfeldie,-37.9389,145.0186,Southern Metropolitan,5454.0,541,8837.209302325582
Hampton,5/440 Hampton St,2,u,616000.0,PI,RT,6/08/2016,13.7,3188.0,2.0,1.0,1.0,0.0,104.0,2005.0,Aberfeldie,-37.9373,145.0027,Southern Metropolitan,5454.0,541,5923.076923076923
Hampton,27/78 Holyrood St,2,u,685000.0,PI,RT,12/06/2016,13.7,3188.0,2.0,1.0,2.0,0.0,78.0,2005.0,Aberfeldie,-37.9339,145.0023,Southern Metropolitan,5454.0,541,8782.051282051281
Hampton,3/13 Foam St,2,u,786000.0,S,Buxton,13/08/2016,13.7,3188.0,2.0,1.0,1.0,162.0,115.0,1970.0,Aberfeldie,-37.9379,145.0061,Southern Metropolitan,5454.0,541,6834.782608695652
Hampton,3/308 Hampton St,2,u,742000.0,S,hockingstuart,14/05/2016,13.7,3188.0,2.0,3.0,2.0,245.0,87.0,1992.0,Aberfeldie,-37.9442,145.0016,Southern Metropolitan,5454.0,541,8528.735632183909
Hampton,3/1 Edinburgh St,3,u,810000.0,S,Buxton,15/10/2016,13.7,3188.0,3.0,1.0,1.0,195.0,115.0,1960.0,Aberfeldie,-37.9396,145.0156,Southern Metropolitan,5454.0,541,7043.478260869565
Hampton,4/308 Hampton St,2,u,875500.0,S,RT,18/03/2017,13.7,3188.0,2.0,2.0,1.0,225.0,118.0,1970.0,Aberfeldie,-37.9442,145.0018,Southern Metropolitan,5454.0,541,7419.4915254237285
Hampton,5b Ocean St,3,u,1457500.0,S,hockingstuart,18/03/2017,13.7,3188.0,3.0,2.0,2.0,0.0,99.0,2007.0,Aberfeldie,-37.9371,145.0035,Southern Metropolitan,5454.0,541,14722.222222222223
